id,Time,YITmedian,YITmean,Team,Date,Home,home,Opponent,WINorLOSS,Differenceinpoints ,Diffinrank,diffinwin,QuarteroftheSeason,DifferenceinRebounds,DifferenceinBlocks
75,82,0,0,MEM,4/12/2017,Home,0,DAL,L,0.34,-10,28.1,4,0.27,1.07
105,1,1,1,MEM,10/18/2017,Home,0,NOP,W,2.01,-3,7.3,1,-1.48,-1.15
105,2,1,1,MEM,10/21/2017,Home,0,GSW,W,5.02,-4,9.8,1,0.17,-1.85
105,3,0,0,MEM,10/23/2017,Away,1,HOU,W,5.72,-7,11,1,-2.52,-1.74
105,4,0,0,MEM,10/25/2017,Away,1,DAL,L,0.54,15,-31.7,1,-2.07,-1.98
105,5,0,0,MEM,10/26/2017,Home,0,DAL,W,-1.65,10,-8.5,1,-3.07,-0.3
105,6,1,1,MEM,10/28/2017,Home,0,HOU,W,1.23,10,-8.5,1,-0.24,-1.99
105,7,0,0,MEM,10/30/2017,Home,0,CHO,L,-6.15,12,-17.1,1,-6.78,-2
105,8,0,0,MEM,11/1/2017,Home,0,ORL,L,2.01,-3,7.3,1,-1.48,-1.15
105,9,1,1,MEM,11/4/2017,Away,1,LAC,W,5.02,-4,9.8,1,0.17,-1.85
105,10,1,1,MEM,11/5/2017,Away,1,LAL,L,2.11,5,-3.7,1,-4.48,0.23
105,11,0,0,MEM,11/7/2017,Away,1,POR,W,1.91,6,-4.9,1,-2.38,-0.83
105,12,0,0,MEM,11/11/2017,Away,1,HOU,L,0.67,10,-8.5,1,-2.1,-1.4
105,13,1,1,MEM,11/13/2017,Away,1,MIL,L,-1.65,10,-8.5,1,-3.07,-0.3
105,14,1,1,MEM,11/15/2017,Home,0,IND,L,1.37,13,-18.3,1,-1.57,-1.54
105,15,0,0,MEM,11/18/2017,Home,0,HOU,L,-0.26,14,-19.5,1,-2.67,0.07
105,16,0,0,MEM,11/20/2017,Home,0,POR,L,6.73,-12,29.3,1,-1.12,-0.17
105,17,0,0,MEM,11/22/2017,Home,0,DAL,L,3.21,-10,22,1,-2.99,0.12
105,18,0,0,MEM,11/24/2017,Away,1,DEN,L,1.78,3,-1.2,1,-1.23,0.21
105,19,0,0,MEM,11/26/2017,Home,0,BRK,L,4.02,10,-8.5,1,-2.28,-2.54
105,20,0,0,MEM,11/29/2017,Away,1,SAS,L,-2.48,0,0,1,-1.22,-1.3
105,21,0,0,MEM,12/1/2017,Home,0,SAS,L,1.35,-8,13.4,2,-0.77,-0.23
105,22,1,1,MEM,12/2/2017,Away,1,CLE,L,1.78,3,-1.2,2,-1.23,0.21
105,23,0,0,MEM,12/4/2017,Home,0,MIN,W,4.98,3,-1.2,2,0.22,-0.33
105,24,0,0,MEM,12/6/2017,Away,1,NYK,L,0.54,15,-31.7,2,-2.07,-1.98
105,25,1,1,MEM,12/8/2017,Home,0,TOR,L,0.67,10,-8.5,2,-2.1,-1.4
105,26,1,1,MEM,12/9/2017,Home,0,OKC,L,-2.51,-4,9.8,2,-2.4,-0.55
105,27,0,0,MEM,12/11/2017,Home,0,MIA,L,4.98,3,-1.2,2,0.22,-0.33
105,28,0,0,MEM,12/13/2017,Away,1,WAS,L,5.43,-11,24.4,2,-0.56,-0.11
105,29,0,0,MEM,12/15/2017,Home,0,ATL,W,-0.43,11,-14.6,2,-0.21,-1.67
105,30,0,0,MEM,12/16/2017,Home,0,BOS,L,1.37,13,-18.3,2,-1.57,-1.54
105,31,0,0,MEM,12/20/2017,Away,1,GSW,L,2.01,-3,7.3,2,-1.48,-1.15
105,32,0,0,MEM,12/21/2017,Away,1,PHO,L,4.02,10,-8.5,2,-2.28,-2.54
105,33,1,1,MEM,12/23/2017,Home,0,LAC,W,-0.26,14,-19.5,2,-2.67,0.07
105,34,0,0,MEM,12/26/2017,Away,1,PHO,L,1.37,13,-18.3,2,-1.57,-1.54
105,35,1,1,MEM,12/27/2017,Away,1,LAL,W,2.01,-3,7.3,2,-1.48,-1.15
105,36,1,1,MEM,12/30/2017,Away,1,GSW,L,2.43,3,-1.2,2,-4.45,-1.79
105,37,1,1,MEM,12/31/2017,Away,1,SAC,W,5.02,-4,9.8,2,0.17,-1.85
105,38,1,1,MEM,1/2/2018,Away,1,LAC,L,1.91,6,-4.9,2,-2.38,-0.83
105,39,1,1,MEM,1/5/2018,Home,0,WAS,L,-1.65,10,-8.5,2,-3.07,-0.3
105,40,1,1,MEM,1/10/2018,Home,0,NOP,W,-1.07,5,-3.7,2,-3.65,-0.7
105,41,0,0,MEM,1/12/2018,Away,1,DEN,L,4.02,10,-8.5,2,-2.28,-2.54
105,42,1,1,MEM,1/15/2018,Home,0,LAL,W,-1.65,10,-8.5,3,-3.07,-0.3
105,43,1,1,MEM,1/17/2018,Home,0,NYK,W,1.37,13,-18.3,3,-1.57,-1.54
105,44,1,1,MEM,1/19/2018,Home,0,SAC,W,2.18,-4,9.8,3,-2.78,-0.88
105,45,1,1,MEM,1/20/2018,Away,1,NOP,L,-2.48,0,0,3,-1.22,-1.3
105,46,1,1,MEM,1/22/2018,Home,0,PHI,W,-6.15,12,-17.1,3,-6.78,-2
105,47,0,0,MEM,1/24/2018,Home,0,SAS,L,-10.82,16,-39,3,-4.35,-2.13
105,48,1,1,MEM,1/26/2018,Home,0,LAC,L,6.66,-13,37.8,3,0.6,-2.1
105,49,1,1,MEM,1/29/2018,Home,0,PHO,W,0.67,10,-8.5,3,-2.1,-1.4
105,50,1,1,MEM,1/31/2018,Away,1,IND,L,5.72,-7,11,3,-2.52,-1.74
105,51,1,1,MEM,2/1/2018,Away,1,DET,L,5.02,-4,9.8,3,0.17,-1.85
105,52,0,0,MEM,2/4/2018,Away,1,TOR,L,6.39,-2,1.2,3,-1.39,-1.24
105,53,0,0,MEM,2/6/2018,Away,1,ATL,L,2.11,5,-3.7,3,-4.48,0.23
105,54,0,0,MEM,2/7/2018,Home,0,UTA,L,4.02,10,-8.5,3,-2.28,-2.54
105,55,0,0,MEM,2/11/2018,Away,1,OKC,L,1.35,-8,13.4,3,-0.77,-0.23
105,56,1,1,MEM,2/14/2018,Home,0,OKC,L,2.43,3,-1.2,3,-4.45,-1.79
105,57,0,0,MEM,2/23/2018,Home,0,CLE,L,6.66,-13,37.8,3,0.6,-2.1
105,58,0,0,MEM,2/24/2018,Away,1,MIA,L,-0.26,14,-19.5,3,-2.67,0.07
105,59,0,0,MEM,2/26/2018,Away,1,BOS,L,6.66,-13,37.8,3,0.6,-2.1
105,60,1,1,MEM,2/28/2018,Home,0,PHO,L,1.66,-9,14.6,3,0.28,-0.63
105,61,1,1,MEM,3/2/2018,Home,0,DEN,L,-0.26,14,-19.5,3,-2.67,0.07
105,62,1,1,MEM,3/3/2018,Away,1,ORL,L,1.91,6,-4.9,4,-2.38,-0.83
105,63,0,0,MEM,3/5/2018,Away,1,SAS,L,-1.07,5,-3.7,4,-3.65,-0.7
105,64,1,1,MEM,3/7/2018,Away,1,CHI,L,6.39,-2,1.2,4,-1.39,-1.24
105,65,0,0,MEM,3/9/2018,Home,0,UTA,L,2.18,-4,9.8,4,-2.78,-0.88
105,66,0,0,MEM,3/10/2018,Away,1,DAL,L,2.11,5,-3.7,4,-4.48,0.23
105,67,1,1,MEM,3/12/2018,Home,0,MIL,L,2.43,3,-1.2,4,-4.45,-1.79
105,68,1,1,MEM,3/15/2018,Home,0,CHI,L,6.66,-13,37.8,4,0.6,-2.1
105,69,1,1,MEM,3/17/2018,Home,0,DEN,W,5.72,-7,11,4,-2.52,-1.74
105,70,1,1,MEM,3/19/2018,Away,1,BRK,L,1.23,10,-8.5,4,-0.24,-1.99
105,71,1,1,MEM,3/21/2018,Away,1,PHI,L,1.23,10,-8.5,4,-0.24,-1.99
105,72,0,0,MEM,3/22/2018,Away,1,CHO,L,1.66,-9,14.6,4,0.28,-0.63
105,73,0,0,MEM,3/24/2018,Home,0,LAL,L,6.73,-12,29.3,4,-1.12,-0.17
105,74,1,1,MEM,3/26/2018,Away,1,MIN,W,-10.82,16,-39,4,-4.35,-2.13
105,75,1,1,MEM,3/28/2018,Home,0,POR,W,-2.51,-4,9.8,4,-2.4,-0.55
105,76,0,0,MEM,3/30/2018,Away,1,UTA,L,3.21,-10,22,4,-2.99,0.12
105,77,0,0,MEM,4/1/2018,Away,1,POR,L,-0.43,11,-14.6,4,-0.21,-1.67
105,78,0,0,MEM,4/4/2018,Away,1,NOP,L,5.43,-11,24.4,4,-0.56,-0.11
105,79,0,0,MEM,4/6/2018,Home,0,SAC,L,2.11,5,-3.7,4,-4.48,0.23
105,80,1,1,MEM,4/8/2018,Home,0,DET,W,0.67,10,-8.5,4,-2.1,-1.4
105,81,0,0,MEM,4/9/2018,Away,1,MIN,L,5.43,-11,24.4,4,-0.56,-0.11
105,82,1,1,MEM,4/11/2018,Away,1,OKC,L,1.23,10,-8.5,4,-0.24,-1.99
16,1,1,1,MIA,10/29/2014,Home,0,WAS,W,-6.02,2,-7.4,1,1.48,0.74
16,2,1,1,MIA,11/1/2014,Away,1,PHI,W,0.72,-16,18.3,1,1.49,-0.28
16,3,1,1,MIA,11/2/2014,Home,0,TOR,W,0.35,-12,13.4,1,3.27,0.89
16,4,0,0,MIA,11/4/2014,Home,0,HOU,L,-1.41,-17,20.7,1,0.8,0.94
16,5,0,0,MIA,11/5/2014,Away,1,CHO,L,-6.02,2,-7.4,1,1.48,0.74
16,6,1,1,MIA,11/8/2014,Home,0,MIN,W,-12.18,8,-14.7,1,-0.04,0.55
16,7,1,1,MIA,11/9/2014,Away,1,DAL,W,-7.18,6,-9.8,1,0.59,0.85
16,8,0,0,MIA,11/12/2014,Home,0,IND,L,0.29,-4,2.4,1,-1.96,0.05
16,9,1,1,MIA,11/14/2014,Away,1,ATL,L,0.72,-16,18.3,1,1.49,-0.28
16,10,0,0,MIA,11/16/2014,Home,0,MIL,L,-0.01,-4,2.4,1,0.71,-0.88
16,11,0,1,MIA,11/17/2014,Away,1,BRK,W,-0.46,-2,1.2,1,3.94,-0.48
16,12,0,0,MIA,11/20/2014,Home,0,LAC,L,-1.73,-9,8.5,1,0.74,0.09
16,13,1,1,MIA,11/22/2014,Away,1,ORL,W,-1.18,-13,14.6,1,-0.87,-0.71
16,14,0,0,MIA,11/23/2014,Home,0,CHO,W,-1.18,-10,10.9,1,0.65,-0.68
16,15,1,1,MIA,11/25/2014,Home,0,GSW,L,-1.94,-2,1.2,1,2.33,-0.15
16,16,0,0,MIA,11/30/2014,Away,1,NYK,W,2.45,6,-9.8,1,1.1,-0.16
16,17,0,0,MIA,12/1/2014,Away,1,WAS,L,-1.41,-17,20.7,1,0.8,0.94
16,18,1,1,MIA,12/3/2014,Home,0,ATL,L,-12.73,10,-29.3,1,-0.1,-1.93
16,19,0,0,MIA,12/5/2014,Away,1,MIL,L,-4.54,-18,23.1,1,-0.65,-0.02
16,20,0,0,MIA,12/7/2014,Away,1,MEM,L,1.83,-8,7.3,1,-1.35,1.06
16,21,1,1,MIA,12/9/2014,Away,1,PHO,W,-3.7,6,-9.8,2,1.07,-0.04
16,22,0,0,MIA,12/10/2014,Away,1,DEN,L,-3.44,1,-4.9,2,-2.29,-0.13
16,23,1,1,MIA,12/12/2014,Away,1,UTA,W,-0.01,-4,2.4,2,0.71,-0.88
16,24,0,0,MIA,12/14/2014,Home,0,CHI,L,-0.46,-2,1.2,2,3.94,-0.48
16,25,0,1,MIA,12/16/2014,Away,1,BRK,W,2.09,-15,17,2,1.15,0.01
16,26,0,0,MIA,12/17/2014,Home,0,UTA,L,-3.7,6,-9.8,2,1.07,-0.04
16,27,1,1,MIA,12/19/2014,Home,0,WAS,L,-1.73,-9,8.5,2,0.74,0.09
16,28,1,1,MIA,12/21/2014,Home,0,BOS,W,-3.44,1,-4.9,2,-2.29,-0.13
16,29,0,0,MIA,12/23/2014,Home,0,PHI,L,-2.41,-13,14.6,2,1.91,0.33
16,30,1,1,MIA,12/25/2014,Home,0,CLE,W,-8.56,-7,3.6,2,-2.05,0.9
16,31,0,1,MIA,12/27/2014,Home,0,MEM,L,-2.41,-13,14.6,2,1.91,0.33
16,32,1,1,MIA,12/29/2014,Home,0,ORL,L,-1.18,-13,14.6,2,-0.87,-0.71
16,33,0,1,MIA,12/31/2014,Away,1,IND,L,1.83,-8,7.3,2,-1.35,1.06
16,34,0,0,MIA,1/3/2015,Away,1,HOU,L,-2.17,9,-22,2,0.45,-1.06
16,35,0,0,MIA,1/4/2015,Home,0,BRK,W,2.09,-15,17,2,1.15,0.01
16,36,0,0,MIA,1/8/2015,Away,1,POR,L,-1.18,-10,10.9,2,0.65,-0.68
16,37,1,1,MIA,1/11/2015,Away,1,LAC,W,5.24,-11,12.2,2,5.76,1.1
16,38,0,0,MIA,1/13/2015,Away,1,LAL,W,-2.61,-19,28,2,0.43,0.12
16,39,0,0,MIA,1/14/2015,Away,1,GSW,L,-4.85,7,-12.2,2,2.35,0.7
16,40,0,1,MIA,1/16/2015,Away,1,SAC,W,-0.46,-2,1.2,2,3.94,-0.48
16,41,0,0,MIA,1/20/2015,Home,0,OKC,L,-1.18,-13,14.6,2,-0.87,-0.71
16,42,0,0,MIA,1/21/2015,Away,1,CHO,L,1.83,-8,7.3,3,-1.35,1.06
16,43,0,0,MIA,1/23/2015,Home,0,IND,W,0.29,-4,2.4,3,-1.96,0.05
16,44,1,1,MIA,1/25/2015,Away,1,CHI,W,0.72,-16,18.3,3,1.49,-0.28
16,45,1,1,MIA,1/27/2015,Home,0,MIL,L,-5.51,6,-9.8,3,1.3,0.61
16,46,0,0,MIA,1/30/2015,Home,0,DAL,L,0.29,-4,2.4,3,-1.96,0.05
16,47,0,0,MIA,2/1/2015,Away,1,BOS,W,-6.02,2,-7.4,3,1.48,0.74
16,48,0,0,MIA,2/3/2015,Away,1,DET,L,-1.18,-13,14.6,3,-0.87,-0.71
16,49,1,1,MIA,2/4/2015,Away,1,MIN,L,-0.01,-4,2.4,3,0.71,-0.88
16,50,0,0,MIA,2/6/2015,Away,1,SAS,L,-12.18,8,-14.7,3,-0.04,0.55
16,51,1,1,MIA,2/9/2015,Home,0,NYK,W,2.09,-15,17,3,1.15,0.01
16,52,0,0,MIA,2/11/2015,Away,1,CLE,L,2.45,6,-9.8,3,1.1,-0.16
16,53,1,1,MIA,2/20/2015,Away,1,NYK,W,-8.56,-7,3.6,3,-2.05,0.9
16,54,0,0,MIA,2/21/2015,Home,0,NOP,L,0.35,-12,13.4,3,3.27,0.89
16,55,1,1,MIA,2/23/2015,Home,0,PHI,W,-4.78,-4,2.4,3,0.67,-0.13
16,56,0,0,MIA,2/25/2015,Away,1,ORL,W,-5.51,6,-9.8,3,1.3,0.61
16,57,1,1,MIA,2/27/2015,Away,1,NOP,L,-0.01,-4,2.4,3,0.71,-0.88
16,58,0,0,MIA,2/28/2015,Home,0,ATL,L,2.09,-15,17,3,1.15,0.01
16,59,1,1,MIA,3/2/2015,Home,0,PHO,W,-4.85,7,-12.2,3,2.35,0.7
16,60,1,1,MIA,3/4/2015,Home,0,LAL,W,5.24,-11,12.2,3,5.76,1.1
16,61,1,1,MIA,3/6/2015,Away,1,WAS,L,-7.18,6,-9.8,3,0.59,0.85
16,62,1,1,MIA,3/7/2015,Home,0,SAC,W,-1.94,-2,1.2,4,2.33,-0.15
16,63,0,0,MIA,3/9/2015,Home,0,BOS,L,-12.73,10,-29.3,4,-0.1,-1.93
16,64,1,1,MIA,3/11/2015,Home,0,BRK,W,-2.61,-19,28,4,0.43,0.12
16,65,0,0,MIA,3/13/2015,Away,1,TOR,L,-3.7,6,-9.8,4,1.07,-0.04
16,66,1,1,MIA,3/16/2015,Home,0,CLE,W,2.68,0,0,4,1.56,0.65
16,67,1,1,MIA,3/18/2015,Home,0,POR,W,-2.17,9,-22,4,0.45,-1.06
16,68,1,1,MIA,3/20/2015,Home,0,DEN,W,2.68,0,0,4,1.56,0.65
16,69,0,0,MIA,3/22/2015,Away,1,OKC,L,-4.78,-4,2.4,4,0.67,-0.13
16,70,0,0,MIA,3/24/2015,Away,1,MIL,L,-1.73,-9,8.5,4,0.74,0.09
16,71,0,0,MIA,3/25/2015,Away,1,BOS,W,-6.02,2,-7.4,4,1.48,0.74
16,72,0,0,MIA,3/27/2015,Away,1,ATL,L,-0.46,-2,1.2,4,3.94,-0.48
16,73,1,1,MIA,3/29/2015,Home,0,DET,W,-2.61,-19,28,4,0.43,0.12
16,74,0,0,MIA,3/31/2015,Home,0,SAS,L,-4.54,-18,23.1,4,-0.65,-0.02
16,75,0,0,MIA,4/2/2015,Away,1,CLE,L,0.72,-16,18.3,4,1.49,-0.28
16,76,1,1,MIA,4/4/2015,Away,1,DET,L,0.29,-4,2.4,4,-1.96,0.05
16,77,0,0,MIA,4/5/2015,Away,1,IND,L,-2.61,-19,28,4,0.43,0.12
16,78,1,1,MIA,4/7/2015,Home,0,CHO,W,-4.85,7,-12.2,4,2.35,0.7
16,79,0,0,MIA,4/9/2015,Home,0,CHI,L,-7.18,6,-9.8,4,0.59,0.85
16,80,1,1,MIA,4/11/2015,Home,0,TOR,L,-7.18,6,-9.8,4,0.59,0.85
16,81,1,1,MIA,4/13/2015,Home,0,ORL,W,-1.73,-9,8.5,4,0.74,0.09
16,82,1,1,MIA,4/15/2015,Away,1,PHI,W,-1.94,-2,1.2,4,2.33,-0.15
46,1,1,1,MIA,10/28/2015,Home,0,CHO,W,2.24,-26,40.2,1,-1.93,-0.57
46,2,0,0,MIA,10/30/2015,Away,1,CLE,L,5.15,-11,14.6,1,-4.32,-0.65
46,3,1,1,MIA,11/1/2015,Home,0,HOU,W,3.12,-16,20.7,1,-1.61,-0.61
46,4,0,0,MIA,11/3/2015,Home,0,ATL,L,5.15,-11,14.6,1,-4.32,-0.65
46,5,0,0,MIA,11/5/2015,Away,1,MIN,W,-2.33,-1,2.4,1,-1.77,0.16
46,6,0,0,MIA,11/6/2015,Away,1,IND,L,-3.71,-14,15.8,1,-4.4,0.21
46,7,0,0,MIA,11/8/2015,Home,0,TOR,W,-1.17,-5,4.8,1,-0.88,0.05
46,8,1,1,MIA,11/10/2015,Home,0,LAL,W,3.67,-20,26.8,1,-3.22,-1.4
46,9,0,0,MIA,11/12/2015,Home,0,UTA,W,2.91,-9,13.4,1,-0.02,-0.84
46,10,0,0,MIA,11/17/2015,Home,0,MIN,L,3.67,-17,23.1,1,-1.71,-1.38
46,11,1,1,MIA,11/19/2015,Home,0,SAC,W,10.1,-18,24.4,1,3.4,0.4
46,12,0,0,MIA,11/21/2015,Home,0,PHI,W,-7.88,3,-17.1,1,-2.45,-2.62
46,13,0,0,MIA,11/23/2015,Home,0,NYK,W,6.68,-15,19.5,1,-3.71,0.37
46,14,0,0,MIA,11/25/2015,Away,1,DET,L,2.44,-20,26.8,1,-0.44,-0.37
46,15,0,0,MIA,11/27/2015,Away,1,NYK,W,2.24,-26,40.2,1,-1.93,-0.57
46,16,0,0,MIA,11/30/2015,Home,0,BOS,L,2.68,2,-9.8,1,-1.9,-1.76
46,17,0,0,MIA,12/3/2015,Home,0,OKC,W,4.84,-11,14.6,1,-1.65,-1.57
46,18,0,0,MIA,12/5/2015,Home,0,CLE,W,6.68,-15,19.5,1,-3.71,0.37
46,19,1,1,MIA,12/7/2015,Home,0,WAS,L,5.21,-19,25.6,1,0.91,0.2
46,20,0,0,MIA,12/9/2015,Away,1,CHO,L,5.57,-23,30.5,1,-0.87,-0.98
46,21,0,0,MIA,12/11/2015,Away,1,IND,L,-7.33,1,-2.5,2,-2.39,-0.15
46,22,0,0,MIA,12/13/2015,Home,0,MEM,W,6.94,-22,29.2,2,-1.21,-0.68
46,23,0,0,MIA,12/14/2015,Away,1,ATL,W,1.16,-1,2.4,2,-1.28,-0.73
46,24,1,1,MIA,12/16/2015,Away,1,BRK,W,1.41,-6,7.3,2,-4.65,-0.83
46,25,0,0,MIA,12/18/2015,Home,0,TOR,L,2.68,2,-9.8,2,-1.9,-1.76
46,26,1,1,MIA,12/20/2015,Home,0,POR,W,3.12,-16,20.7,2,-1.61,-0.61
46,27,0,0,MIA,12/22/2015,Home,0,DET,L,4.84,-11,14.6,2,-1.65,-1.57
46,28,0,0,MIA,12/25/2015,Home,0,NOP,W,7.54,-7,12.2,2,-0.79,-0.05
46,29,1,1,MIA,12/26/2015,Away,1,ORL,W,2.91,-9,13.4,2,-0.02,-0.84
46,30,1,1,MIA,12/28/2015,Home,0,BRK,L,1.41,-6,7.3,2,-4.65,-0.83
46,31,0,0,MIA,12/29/2015,Away,1,MEM,L,3.67,-20,26.8,2,-3.22,-1.4
46,32,1,1,MIA,1/1/2016,Home,0,DAL,W,7.54,-7,12.2,2,-0.79,-0.05
46,33,0,0,MIA,1/3/2016,Away,1,WAS,W,-2.33,-1,2.4,2,-1.77,0.16
46,34,1,1,MIA,1/4/2016,Home,0,IND,W,4.84,-11,14.6,2,-1.65,-1.57
46,35,0,0,MIA,1/6/2016,Home,0,NYK,L,7.3,-1,2.4,2,-1.26,-0.85
46,36,1,1,MIA,1/8/2016,Away,1,PHO,W,5.57,-23,30.5,2,-0.87,-0.98
46,37,0,0,MIA,1/9/2016,Away,1,UTA,L,3.67,-17,23.1,2,-1.71,-1.38
46,38,1,1,MIA,1/11/2016,Away,1,GSW,L,1.16,-1,2.4,2,-1.28,-0.73
46,39,0,0,MIA,1/13/2016,Away,1,LAC,L,-1.17,-5,4.8,2,-0.88,0.05
46,40,0,0,MIA,1/15/2016,Away,1,DEN,W,4.85,-7,12.2,2,-2.35,-0.7
46,41,0,0,MIA,1/17/2016,Away,1,OKC,L,3.12,-16,20.7,2,-1.61,-0.61
46,42,0,0,MIA,1/19/2016,Home,0,MIL,L,3.67,-20,26.8,3,-3.22,-1.4
46,43,0,0,MIA,1/20/2016,Away,1,WAS,L,0.07,-11,14.6,3,-1.68,-0.83
46,44,0,0,MIA,1/22/2016,Away,1,TOR,L,-1.17,-5,4.8,3,-0.88,0.05
46,45,0,0,MIA,1/25/2016,Away,1,CHI,W,-7.33,1,-2.5,3,-2.39,-0.15
46,46,1,1,MIA,1/26/2016,Away,1,BRK,W,6.94,-22,29.2,3,-1.21,-0.68
46,47,1,1,MIA,1/29/2016,Away,1,MIL,W,4.39,-9,13.4,3,1.59,-1.17
46,48,1,1,MIA,1/31/2016,Home,0,ATL,W,6.68,-15,19.5,3,-3.71,0.37
46,49,1,1,MIA,2/2/2016,Away,1,HOU,L,1.16,-1,2.4,3,-1.28,-0.73
46,50,0,0,MIA,2/3/2016,Away,1,DAL,W,3.44,-24,32.9,3,-1.55,0.24
46,51,0,0,MIA,2/5/2016,Away,1,CHO,W,-0.66,-1,2.4,3,-1.05,-0.09
46,52,0,0,MIA,2/7/2016,Home,0,LAC,L,5.21,-19,25.6,3,0.91,0.2
46,53,1,1,MIA,2/9/2016,Home,0,SAS,L,0.07,-11,14.6,3,-1.68,-0.83
46,54,1,1,MIA,2/19/2016,Away,1,ATL,W,7.3,-1,2.4,3,-1.26,-0.85
46,55,1,1,MIA,2/20/2016,Home,0,WAS,W,10.1,-18,24.4,3,3.4,0.4
46,56,1,1,MIA,2/22/2016,Home,0,IND,W,5.57,-23,30.5,3,-0.87,-0.98
46,57,1,1,MIA,2/24/2016,Home,0,GSW,L,5.15,-11,14.6,3,-4.32,-0.65
46,58,0,0,MIA,2/27/2016,Away,1,BOS,L,1.16,-1,2.4,3,-1.28,-0.73
46,59,0,0,MIA,2/28/2016,Away,1,NYK,W,6.68,-15,19.5,3,-3.71,0.37
46,60,1,1,MIA,3/1/2016,Home,0,CHI,W,4.85,-7,12.2,3,-2.35,-0.7
46,61,1,1,MIA,3/3/2016,Home,0,PHO,W,-2.33,-1,2.4,3,-1.77,0.16
46,62,1,1,MIA,3/4/2016,Away,1,PHI,W,3.44,-24,32.9,4,-1.55,0.24
46,63,1,1,MIA,3/6/2016,Home,0,PHI,W,0.32,-25,35.3,4,-3,-0.72
46,64,1,1,MIA,3/9/2016,Away,1,MIL,L,-0.66,-1,2.4,4,-1.05,-0.09
46,65,1,1,MIA,3/11/2016,Away,1,CHI,W,-7.88,3,-17.1,4,-2.45,-2.62
46,66,1,1,MIA,3/12/2016,Away,1,TOR,L,-3.71,-14,15.8,4,-4.4,0.21
46,67,1,1,MIA,3/14/2016,Home,0,DEN,W,5.15,-11,14.6,4,-4.32,-0.65
46,68,1,1,MIA,3/17/2016,Home,0,CHO,L,2.44,-20,26.8,4,-0.44,-0.37
46,69,1,1,MIA,3/19/2016,Home,0,CLE,W,2.24,-26,40.2,4,-1.93,-0.57
46,70,1,1,MIA,3/22/2016,Away,1,NOP,W,5.57,-23,30.5,4,-0.87,-0.98
46,71,0,0,MIA,3/23/2016,Away,1,SAS,L,-1.17,-5,4.8,4,-0.88,0.05
46,72,1,1,MIA,3/25/2016,Home,0,ORL,W,2.91,-9,13.4,4,-0.02,-0.84
46,73,1,1,MIA,3/28/2016,Home,0,BRK,W,0.32,-25,35.3,4,-3,-0.72
46,74,0,0,MIA,3/30/2016,Away,1,LAL,L,4.84,-11,14.6,4,-1.65,-1.57
46,75,1,1,MIA,4/1/2016,Away,1,SAC,W,4.39,-9,13.4,4,1.59,-1.17
46,76,0,0,MIA,4/2/2016,Away,1,POR,L,6.94,-22,29.2,4,-1.21,-0.68
46,77,1,1,MIA,4/5/2016,Home,0,DET,W,3.67,-20,26.8,4,-3.22,-1.4
46,78,1,1,MIA,4/7/2016,Home,0,CHI,W,-2.33,-1,2.4,4,-1.77,0.16
46,79,1,1,MIA,4/8/2016,Away,1,ORL,L,4.85,-7,12.2,4,-2.35,-0.7
46,80,1,1,MIA,4/10/2016,Home,0,ORL,W,3.12,-16,20.7,4,-1.61,-0.61
46,81,0,0,MIA,4/12/2016,Away,1,DET,W,2.24,-26,40.2,4,-1.93,-0.57
46,82,0,0,MIA,4/13/2016,Away,1,BOS,L,4.39,-9,13.4,4,1.59,-1.17
76,1,1,1,MIA,10/26/2016,Away,1,ORL,W,-2.24,26,-40.2,1,1.93,0.57
76,2,0,0,MIA,10/28/2016,Home,0,CHO,L,0.67,17,-26.8,1,1.9,-0.27
76,3,0,0,MIA,10/30/2016,Home,0,SAS,L,2.15,17,-26.8,1,3.51,-0.6
76,4,1,1,MIA,11/1/2016,Home,0,SAC,W,2.9,15,-25.6,1,-2.39,-0.07
76,5,0,0,MIA,11/4/2016,Away,1,TOR,L,4.44,11,-20.7,1,-1.78,0.94
76,6,0,0,MIA,11/7/2016,Away,1,OKC,L,0.88,10,-19.5,1,0.32,-0.04
76,7,0,0,MIA,11/10/2016,Home,0,CHI,L,0.2,6,-13.4,1,1.49,0.21
76,8,0,0,MIA,11/12/2016,Home,0,UTA,L,1.43,6,-13.4,1,-1.29,-0.83
76,9,0,0,MIA,11/14/2016,Away,1,SAS,L,-1.93,1,-4.9,1,-1.07,-0.15
76,10,0,0,MIA,11/15/2016,Home,0,ATL,L,-2.9,25,-37.8,1,0.88,0.49
76,11,0,0,MIA,11/17/2016,Home,0,MIL,W,1.2,2,-7.3,1,0.38,0.82
76,12,1,1,MIA,11/19/2016,Away,1,WAS,W,-0.83,20,-32.9,1,-2.72,-0.26
76,13,0,0,MIA,11/21/2016,Away,1,PHI,L,-2.17,15,-25.6,1,0.24,-0.26
76,14,0,0,MIA,11/23/2016,Away,1,DET,L,-2.24,26,-40.2,1,1.93,0.57
76,15,0,0,MIA,11/25/2016,Away,1,MEM,W,0.67,17,-26.8,1,1.9,-0.27
76,16,1,1,MIA,11/26/2016,Home,0,MEM,L,2.96,7,-14.6,1,2.84,0.77
76,17,0,1,MIA,11/28/2016,Home,0,BOS,L,-2.9,25,-37.8,1,0.88,0.49
76,18,1,1,MIA,11/30/2016,Away,1,DEN,W,2.15,17,-26.8,1,3.51,-0.6
